vehicle_id,vehicle_type,operator,line,speed,occupancy
111,tram,40,40,2.83,0
1505,bus,12,90,0.0,0
446,tram,40,39,8.28,0
1270,bus,22,59,1.09,0
461,tram,40,28,9.77,0
411,tram,40,34,5.81,0
1822,bus,12,1113,9.2,0
403,bus,6,102,3.83,0
1416,bus,22,68,3.85,0
1042,bus,6,1110,6.22,0
97,tram,40,30,5.66,0
6308,train,90,284,1.51,0
1007,bus,6,581,14.61,0
483,bus,6,866,11.15,0
1098,bus,22,1039,5.55,0
483,bus,6,866,11.25,0
969,bus,22,68,7.25,0
1095,bus,22,237,9.83,0
1159,bus,22,1072,2.22,0
464,bus,6,935,8.39,0
1245,bus,22,59,4.2,0
602,tram,40,1142,5.36,0
286,bus,6,84,8.8,0
918,bus,22,873,7.92,0
1013,train,90,280,16.05,0
2403,bus,12,743,3.73,0
1019,bus,6,677,14.79,0
87,tram,40,31,4.22,0
1019,bus,6,677,15.13,0
240,bus,47,1010,5.77,0
1092,bus,6,84,9.93,0
1055,bus,22,68,11.8,0
1010,bus,6,581,10.65,0
1499,bus,22,120,1.93,0
628,bus,6,911,9.52,0
1016,train,90,293,28.04,0
1167,bus,22,786,0.1,0
1262,bus,22,62,0.02,0
1425,bus,22,74,5.51,0
1908,bus,12,90,0.01,0
111,tram,40,40,2.98,0
1065,bus,6,1043,9.08,0
1062,train,90,293,20.63,0
1028,bus,6,369,8.14,0
446,bus,6,72,12.64,0
1032,bus,6,1110,2.78,0
1028,bus,6,369,12.78,0
1401,bus,22,624,2.08,0
826,bus,6,1041,12.13,0
1529,bus,12,79,5.18,0
434,bus,6,866,1.15,0
456,bus,6,935,3.45,0
2231,bus,12,666,9.55,0
1277,bus,22,59,11.08,0
160,bus,6,1078,0.0,0
1060,bus,22,629,4.42,0
111,tram,40,40,4.12,0
1362,bus,22,110,0.39,0
255,bus,6,102,0.36,0
39,bus,17,71,5.09,0
1216,bus,22,945,4.09,0
1124,bus,22,1108,12.86,0
1089,bus,22,862,20.83,0
667,bus,6,1042,0.08,0
667,bus,6,1042,0.12,0
639,bus,6,940,3.76,0
6,bus,54,927,5.58,0
1092,bus,22,786,9.72,0
1092,bus,22,786,9.11,0
1039,bus,6,1110,1.7,0
1034,bus,6,369,0.0,0
1100,bus,6,349,5.5,0
265,bus,6,1111,10.12,0
1523,bus,12,819,11.57,0
1249,bus,22,62,6.91,0
1528,bus,12,785,4.09,0
1200,bus,22,94,4.01,0
1526,bus,12,785,5.96,0
455,tram,40,39,5.45,0
1929,bus,12,857,4.86,0
1088,bus,6,973,10.4,0
1901,bus,12,819,12.79,0
443,tram,40,32,11.01,0
1365,bus,22,110,4.99,0
18,bus,17,1095,6.5,0
1078,bus,6,850,7.31,0
696,bus,6,938,8.22,0
1250,bus,22,62,9.45,0
1086,bus,6,850,9.36,0
1086,bus,6,850,11.52,0
1041,bus,6,369,5.46,0
297,bus,6,1110,8.33,0
1824,bus,12,1109,11.71,0
81,tram,40,30,9.21,0
1388,bus,22,112,3.24,0
1914,bus,12,1109,6.7,0
1094,bus,6,850,3.7,0
1814,bus,12,354,14.11,0
984,bus,6,885,4.64,0
2229,bus,12,664,9.31,0
1432,bus,22,73,13.36,0
1006,bus,22,875,7.63,0
953,bus,22,861,4.46,0
482,bus,6,864,3.9,0
76,tram,40,31,1.65,0
605,tram,40,1142,9.75,0
1037,bus,6,369,6.33,0
1059,bus,22,629,5.56,0
1046,bus,6,1110,1.29,0
950,bus,22,1062,13.85,0
1018,bus,22,68,12.32,0
1381,bus,22,116,7.31,0
639,bus,6,940,2.42,0
2203,bus,12,658,13.48,0
966,bus,22,786,5.66,0
409,bus,6,102,3.52,0
481,bus,6,939,3.5,0
2252,bus,12,138,11.88,0
1113,bus,6,964,0.24,0
297,bus,6,369,6.33,0
1070,train,90,288,2.98,0
1026,train,90,280,20.32,0
178,bus,51,797,9.04,0
1374,bus,22,123,13.38,0
1160,bus,22,1072,4.1,0
1387,bus,22,111,1.18,0
471,bus,6,459,4.62,0
462,bus,6,940,8.85,0
2209,bus,12,658,8.49,0
1207,bus,12,1036,0.12,0
995,bus,6,1040,7.48,0
1057,bus,22,63,3.24,0
6324,train,90,286,16.84,0
1338,bus,22,115,3.45,0
1065,bus,22,621,6.61,0
259,bus,6,676,9.21,0
1101,bus,22,111,9.67,0
668,bus,47,44,0.01,0
1406,bus,22,624,0.28,0
1394,bus,22,244,0.95,0
1833,bus,12,743,10.39,0
453,bus,6,72,1.03,0
989,bus,6,874,10.6,0
1234,bus,22,621,6.96,0
1350,bus,22,117,9.26,0
1086,bus,22,818,6.47,0
1803,bus,12,792,10.34,0
1226,bus,22,64,4.51,0
1127,bus,22,1108,6.69,0
2422,bus,12,783,4.12,0
30,bus,17,1096,4.12,0
828,bus,6,349,0.07,0
2248,bus,12,138,10.55,0
930,bus,6,77,7.71,0
1005,bus,22,64,7.86,0
1382,bus,22,112,5.81,0
1079,train,90,292,21.81,0
1274,bus,22,62,1.2,0
1046,bus,6,1110,2.98,0
85,tram,40,496,4.58,0
1103,bus,12,774,0.06,0
1053,bus,6,1110,17.09,0
1017,bus,22,875,9.55,0
1041,bus,6,369,7.02,0
1029,train,90,280,15.9,0
1824,bus,12,1109,11.59,0
1833,bus,12,743,8.86,0
1524,bus,12,819,10.56,0
432,tram,40,34,2.47,0
990,bus,22,657,17.7,0
987,bus,6,1042,0.42,0
282,bus,6,1077,17.37,0
940,bus,6,77,5.44,0
454,tram,40,38,7.87,0
1071,bus,22,252,13.94,0
433,tram,40,38,10.44,0
461,tram,40,28,10.55,0
937,bus,22,657,11.27,0
434,tram,40,32,7.82,0
1089,bus,6,973,5.66,0
2251,bus,12,138,3.04,0
1402,bus,12,354,13.42,0
1021,bus,12,666,5.64,0
1104,bus,22,1072,7.49,0
1145,bus,22,1044,9.25,0
1354,bus,22,539,6.58,0
281,bus,6,1112,6.8,0
1026,bus,22,873,5.06,0
464,bus,6,935,8.03,0
688,bus,6,1111,0.0,0
226,bus,6,72,3.22,0
1825,bus,12,1109,4.5,0
1034,bus,6,1110,0.47,0
435,tram,40,992,0.0,0
1013,train,90,280,18.21,0
2403,bus,12,743,3.55,0
945,bus,22,228,6.41,0
1211,bus,22,914,10.86,0
1011,train,90,280,0.0,0
954,bus,22,875,7.47,0
1030,bus,6,581,5.99,0
262,bus,6,866,6.23,0
1906,bus,12,79,3.45,0
1079,train,90,292,12.71,0
1273,bus,22,51,7.77,0
2253,bus,12,132,3.75,0
431,bus,6,864,11.88,0
449,tram,40,992,6.69,0
1051,train,90,279,2.42,0
678,bus,6,84,9.89,0
1079,bus,22,861,9.95,0
1155,bus,22,1072,9.07,0
2204,bus,12,658,10.49,0
489,bus,6,866,14.77,0
949,bus,22,237,0.5,0
1232,bus,22,64,5.84,0
986,bus,22,629,2.26,0
1830,bus,12,1113,16.34,0
1915,bus,12,1109,1.57,0
430,tram,40,39,7.0,0
1031,bus,22,860,8.15,0
17,bus,12,1074,2.53,0
1523,bus,12,785,5.55,0
1127,bus,22,1108,7.36,0
2222,bus,12,808,10.64,0
120,tram,40,28,5.56,0
488,bus,6,864,5.15,0
1071,train,90,287,2.06,0
1060,bus,22,629,7.15,0
1040,train,90,280,22.94,0
601,tram,40,1142,0.28,0
1088,bus,6,973,9.95,0
157,bus,6,1093,8.64,0
1068,bus,22,621,3.17,0
481,bus,6,940,13.48,0
930,bus,22,861,14.44,0
1060,bus,6,56,5.24,0
1522,bus,12,785,6.43,0
1824,bus,12,1109,9.89,0
266,bus,6,866,8.23,0
1338,bus,12,90,10.23,0
1810,bus,12,226,0.14,0
1924,bus,12,354,0.12,0
23,bus,17,827,10.65,0
18,bus,17,98,7.0,0
2206,bus,12,658,0.0,0
1212,bus,12,824,0.01,0
2412,bus,12,743,8.07,0
9,bus,12,90,4.79,0
471,bus,6,759,14.06,0
984,bus,6,885,4.87,0
1268,bus,22,62,3.91,0
449,tram,40,992,7.2,0
482,bus,6,864,3.7,0
1185,bus,22,786,8.6,0
937,bus,22,657,10.49,0
1509,bus,17,263,12.96,0
465,tram,40,39,0.93,0
1347,bus,22,110,8.13,0
1228,bus,22,63,0.21,0
1358,bus,22,120,8.9,0
1089,bus,6,973,7.05,0
406,bus,6,102,21.61,0
1498,bus,22,74,0.67,0
1078,bus,6,80,9.13,0
627,bus,6,911,15.23,0
258,bus,6,1111,8.95,0
1093,bus,22,860,9.02,0
833,bus,6,107,3.39,0
24,bus,21,773,6.33,0
603,tram,40,1142,9.03,0
1115,bus,12,1074,9.86,0
1435,bus,22,74,3.65,0
1169,bus,22,830,4.67,0
67,bus,17,98,5.42,0
1157,bus,22,1072,13.42,0
1924,bus,12,354,18.75,0
931,bus,22,228,2.61,0
1071,bus,22,621,13.88,0
2214,bus,12,743,4.55,0
1108,bus,6,964,7.61,0
283,bus,6,349,0.65,0
472,tram,40,992,9.47,0
1006,bus,6,581,2.67,0
694,bus,6,1094,4.94,0
91,tram,40,28,0.98,0
1127,bus,22,1108,2.21,0
19,bus,12,91,13.28,0
1811,bus,12,226,7.02,0
1001,bus,6,581,8.0,0
1034,bus,22,1039,8.99,0
1136,bus,22,1044,12.28,0
69,bus,17,98,9.89,0
1012,train,90,293,19.81,0
1056,bus,6,56,9.11,0
1047,bus,22,73,4.09,0
465,tram,40,992,4.78,0
2224,bus,12,808,6.07,0
665,bus,6,239,8.89,0
1113,bus,12,662,10.56,0
611,tram,40,1142,10.58,0
1804,bus,12,354,0.29,0
1,bus,12,1113,14.27,0
2222,bus,12,809,0.61,0
453,bus,6,72,4.58,0
1064,bus,6,56,10.68,0
17,bus,12,1074,0.49,0
1337,bus,12,825,8.37,0
1028,train,90,280,5.92,0
1124,bus,22,1108,10.7,0
1244,bus,22,51,6.16,0
1116,bus,6,964,11.21,0
1073,bus,6,973,2.03,0
1338,bus,22,115,9.31,0
1079,bus,22,861,8.58,0
446,bus,6,72,7.35,0
1392,bus,22,245,5.54,0
430,bus,6,864,4.89,0
1206,bus,12,664,23.06,0
1918,bus,12,263,4.43,0
467,tram,40,28,3.5,0
12,bus,17,878,6.12,0
1057,bus,22,63,3.14,0
6308,train,90,284,15.12,0
1214,bus,22,914,5.09,0
932,bus,22,873,2.01,0
1206,bus,22,94,6.79,0
1346,bus,22,113,0.0,0
462,bus,6,1107,7.87,0
1158,bus,22,1072,8.1,0
436,bus,6,1112,9.93,0
1218,bus,22,945,7.99,0
1008,bus,6,1110,4.86,0
413,tram,40,39,3.24,0
1200,bus,22,94,6.69,0
2407,bus,12,743,13.09,0
2404,bus,12,743,20.07,0
1150,bus,22,1044,10.14,0
1414,bus,22,68,8.76,0
1034,bus,22,1039,8.55,0
1034,bus,22,1039,8.45,0
407,tram,40,992,1.18,0
1207,bus,12,1036,2.36,0
482,bus,6,864,4.02,0
2414,bus,12,743,8.54,0
1498,bus,22,74,7.61,0
1155,bus,22,1072,8.23,0
1922,bus,12,857,3.58,0
1101,bus,6,86,4.48,0
1381,bus,22,116,8.64,0
1070,bus,22,252,2.29,0
1007,bus,6,581,14.2,0
6,bus,54,927,6.43,0
447,bus,6,72,8.69,0
1103,bus,12,810,0.16,0
467,bus,6,1042,8.72,0
667,bus,6,1042,0.04,0
1173,bus,22,64,11.15,0
1113,bus,22,1108,7.02,0
1026,bus,22,873,5.47,0
1214,bus,12,360,11.72,0
24,bus,21,773,5.94,0
1363,bus,22,110,0.0,0
1148,bus,22,1072,1.0,0
1114,bus,22,621,9.89,0
267,bus,6,866,8.97,0
1068,bus,6,56,9.93,0
1115,bus,22,59,7.95,0
2246,bus,12,138,7.51,0
1368,bus,22,539,9.72,0
466,tram,40,32,3.96,0
831,bus,6,1043,5.95,0
449,tram,40,992,6.94,0
6308,train,90,284,4.08,0
1249,bus,22,62,0.67,0
403,bus,6,102,16.92,0
1027,bus,6,678,11.48,0
17,bus,17,794,3.71,0
1301,bus,12,345,10.5,0
934,bus,22,228,0.02,0
622,bus,6,935,4.94,0
1810,bus,12,226,5.95,0
465,tram,40,992,4.22,0
1093,bus,6,349,12.81,0
1113,bus,12,662,10.67,0
1005,bus,6,581,9.4,0
1,bus,12,1113,9.33,0
2258,bus,12,133,7.67,0
1814,bus,12,354,1.82,0
1083,bus,6,973,6.79,0
1019,train,90,279,19.29,0
1199,bus,22,94,0.15,0
422,bus,6,944,2.01,0
1553,bus,22,228,20.93,0
1028,train,90,280,6.79,0
75,tram,40,40,3.86,0
639,bus,6,940,4.17,0
445,tram,40,30,3.7,0
411,bus,6,77,9.2,0
1237,bus,22,830,14.41,0
1162,bus,22,1072,3.42,0
1021,bus,6,678,0.04,0
461,tram,40,28,5.86,0
678,bus,6,84,10.39,0
14,bus,17,54,4.17,0
1384,bus,22,112,2.26,0
1068,train,90,292,21.56,0
57,bus,17,54,4.42,0
1001,bus,22,858,7.29,0
608,tram,40,1142,5.33,0
471,tram,40,34,12.04,0
825,bus,6,349,4.0,0
1381,bus,22,116,6.02,0
1014,bus,6,581,1.64,0
1341,bus,22,539,8.13,0
105,tram,40,31,4.06,0
1284,bus,22,1062,15.31,0
23,bus,17,827,8.08,0
1024,bus,22,745,13.22,0
1398,bus,22,244,0.81,0
120,tram,40,28,6.33,0
1112,bus,22,59,5.48,0
1040,train,90,280,16.67,0
1066,bus,22,62,2.05,0
1426,bus,22,74,7.16,0
1907,bus,12,226,5.94,0
1278,bus,22,62,5.55,0
606,tram,40,1142,18.15,0
444,bus,6,911,10.64,0
1098,bus,22,1039,6.99,0
448,bus,6,940,9.52,0
1007,bus,22,228,0.06,0
1159,bus,22,1072,4.54,0
286,bus,6,84,14.76,0
1321,bus,12,1109,2.06,0
1321,bus,12,1109,10.54,0
1004,bus,6,581,11.66,0
1090,bus,6,107,6.95,0
1205,bus,22,109,7.1,0
456,tram,40,32,3.96,0
1013,train,90,280,10.55,0
191,bus,36,511,11.94,0
941,bus,6,77,8.75,0
663,bus,6,1111,7.68,0
931,bus,22,228,1.18,0
1211,bus,22,914,12.03,0
1274,bus,22,62,7.31,0
1044,train,90,280,21.09,0
1122,bus,22,1108,3.55,0
1065,bus,22,621,5.33,0
1016,train,90,293,23.25,0
1802,bus,12,792,3.9,0
462,bus,6,940,4.94,0
622,tram,40,1142,13.58,0
1425,bus,22,74,1.51,0
1199,bus,22,109,0.41,0
1163,bus,22,1072,6.37,0
1918,bus,12,263,8.83,0
1065,bus,22,621,6.48,0
1079,bus,6,850,6.74,0
1030,bus,6,581,7.5,0
1028,bus,6,369,10.39,0
1003,train,90,292,32.51,0
1410,bus,12,664,13.32,0
949,bus,22,237,3.93,0
1529,bus,12,79,0.37,0
2432,bus,12,764,5.68,0
2407,bus,12,743,4.35,0
1278,bus,22,62,5.74,0
927,bus,6,77,10.14,0
1385,bus,22,124,6.84,0
1301,bus,12,345,5.53,0
1083,bus,6,973,5.61,0
2222,bus,12,809,5.72,0
1206,bus,22,94,11.94,0
1343,bus,22,113,2.57,0
1153,bus,22,1072,9.75,0
990,bus,6,221,8.36,0
1073,bus,6,973,7.8,0
1097,bus,22,629,4.06,0
482,bus,6,864,2.33,0
1162,bus,22,1072,2.43,0
1185,bus,22,786,9.23,0
15,bus,17,1096,5.92,0
1136,bus,22,1044,13.63,0
1088,bus,6,973,10.06,0
1113,bus,22,1108,7.54,0
57,bus,17,54,3.19,0
1273,bus,22,51,6.52,0
471,tram,40,34,9.67,0
416,tram,40,30,6.43,0
1032,bus,6,1110,6.09,0
948,bus,22,858,11.69,0
1031,train,90,636,20.68,0
1029,train,90,280,16.26,0
12,bus,12,771,3.98,0
1348,bus,22,110,11.57,0
925,bus,22,94,2.78,0
1031,train,90,636,20.37,0
6328,train,90,284,32.44,0
444,bus,6,911,0.41,0
480,bus,6,940,7.41,0
1071,bus,22,252,13.45,0
1066,bus,6,1041,2.77,0
467,tram,40,28,1.54,0
1068,train,90,292,19.24,0
825,bus,6,349,12.63,0
1365,bus,22,110,5.25,0
1070,bus,22,252,2.16,0
1078,bus,6,80,9.38,0
1121,bus,12,810,12.84,0
1087,bus,6,349,6.98,0
957,bus,22,63,4.48,0
30,bus,17,1096,8.08,0
1516,bus,12,792,9.15,0
1190,bus,22,94,5.25,0
1109,bus,22,1072,9.16,0
59,bus,17,878,2.47,0
2403,bus,12,743,3.68,0
194,bus,51,811,7.97,0
1108,bus,6,964,7.88,0
1108,bus,6,964,5.25,0
608,tram,40,1142,15.54,0
78,tram,40,28,0.62,0
1055,bus,22,68,12.06,0
1344,bus,22,110,2.01,0
2204,bus,12,658,9.36,0
2204,bus,12,658,10.19,0
1016,train,90,293,24.23,0
463,tram,40,32,4.99,0
966,bus,6,944,7.77,0
76,tram,40,30,0.0,0
1388,bus,22,112,4.99,0
1606,bus,12,1036,8.45,0
1917,bus,12,263,10.36,0
615,tram,40,1142,11.12,0
2204,bus,12,658,12.91,0
1200,bus,22,94,6.89,0
1378,bus,22,110,10.91,0
1397,bus,22,624,4.96,0
1918,bus,12,263,11.36,0
1095,bus,22,237,8.53,0
1197,bus,22,109,2.93,0
1211,bus,12,824,9.95,0
2415,bus,12,743,3.69,0
1822,bus,12,1113,2.41,0
434,bus,6,866,0.0,0
1176,bus,22,784,8.78,0
68,bus,17,100,11.17,0
2432,bus,12,764,4.92,0
986,bus,22,629,4.58,0
2407,bus,12,743,15.12,0
458,tram,40,32,1.34,0
1084,bus,6,84,5.4,0
415,bus,6,753,4.19,0
1355,bus,22,123,9.11,0
1083,bus,6,973,6.12,0
2210,bus,12,743,8.54,0
8,bus,54,889,10.7,0
1404,bus,12,824,10.79,0
1404,bus,12,824,11.49,0
1386,bus,22,113,6.37,0
667,bus,6,1042,0.11,0
1335,bus,12,263,6.64,0
1100,bus,6,349,3.6,0
1079,bus,22,861,7.32,0
2218,bus,12,658,2.01,0
1811,bus,12,226,9.04,0
1292,bus,22,945,10.5,0
1052,bus,22,68,10.98,0
619,tram,40,1142,14.13,0
1902,bus,12,819,2.02,0
605,tram,40,1142,11.44,0
2408,bus,12,743,8.05,0
2218,bus,12,658,9.0,0
1369,bus,22,786,7.46,0
157,bus,6,1093,7.56,0
1407,bus,12,91,6.99,0
1160,bus,22,1072,9.91,0
1017,bus,22,875,9.34,0
1540,bus,12,856,0.0,0
1032,bus,6,1110,9.38,0
1359,bus,22,116,5.86,0
426,bus,6,864,5.93,0
466,tram,40,32,3.5,0
405,tram,40,992,9.41,0
1105,bus,22,1044,9.8,0
2412,bus,12,743,6.93,0
664,bus,6,1107,13.76,0
940,bus,6,77,7.15,0
1505,bus,12,90,0.85,0
116,tram,40,28,2.26,0
226,bus,6,72,1.29,0
626,tram,40,1142,12.58,0
454,tram,40,38,7.77,0
1097,bus,6,973,0.56,0
1040,train,90,280,19.5,0
430,bus,6,864,10.43,0
1407,bus,12,91,9.05,0
965,bus,22,657,3.5,0
1526,bus,12,819,11.99,0
1073,bus,6,973,4.24,0
1017,bus,22,873,0.85,0
1408,bus,12,226,3.11,0
1004,bus,22,873,10.12,0
1095,bus,22,237,9.54,0
688,bus,6,1111,0.04,0
1603,bus,12,360,6.24,0
601,tram,40,1142,8.28,0
1114,bus,22,621,9.91,0
931,bus,22,228,1.52,0
1211,bus,22,914,11.87,0
2242,bus,12,132,2.68,0
696,bus,6,944,13.13,0
20,bus,17,820,8.44,0
1191,bus,22,94,8.59,0
1505,bus,12,79,6.7,0
628,bus,6,911,9.21,0
76,tram,40,30,4.48,0
1815,bus,12,764,6.04,0
1015,bus,6,581,0.0,0
1015,bus,6,581,0.01,0
445,tram,40,30,7.15,0
260,bus,6,866,3.06,0
1273,bus,22,51,6.54,0
1826,bus,12,1109,4.32,0
1426,bus,22,74,0.09,0
622,bus,6,935,7.72,0
5,bus,12,79,8.49,0
2231,bus,12,666,10.37,0
1013,bus,22,1062,6.0,0
1501,bus,12,856,1.15,0
1052,bus,22,68,7.87,0
1393,bus,22,244,7.78,0
2222,bus,12,809,0.49,0
1085,bus,22,1097,7.99,0
1509,bus,17,263,9.21,0
1410,bus,22,68,0.0,0
6306,train,90,286,16.46,0
1180,bus,22,786,6.48,0
446,bus,6,72,6.93,0
1157,bus,22,1072,5.96,0
1005,bus,22,64,5.16,0
1206,bus,12,664,23.08,0
1822,bus,12,1113,8.44,0
1361,bus,22,110,1.59,0
2228,bus,12,662,11.17,0
467,tram,40,28,4.53,0
2408,bus,12,743,12.74,0
471,tram,40,34,3.09,0
457,tram,40,38,9.11,0
2253,bus,12,132,2.94,0
1001,bus,22,858,4.59,0
1407,bus,12,91,9.74,0
1042,bus,6,1110,1.34,0
1103,bus,12,774,0.04,0
473,bus,6,759,9.97,0
1284,bus,22,1062,5.52,0
979,bus,22,657,8.03,0
1199,bus,22,109,1.8,0
1348,bus,22,110,11.73,0
1820,bus,12,1113,13.92,0
218,bus,6,935,0.05,0
1363,bus,22,120,5.14,0
662,bus,6,369,7.0,0
1218,bus,22,945,7.71,0
6328,train,90,284,31.94,0
1056,bus,6,56,3.69,0
417,tram,40,39,5.71,0
2423,bus,12,662,4.34,0
2423,bus,12,662,4.66,0
638,bus,6,221,9.83,0
940,bus,6,77,6.64,0
446,tram,40,39,4.73,0
475,bus,6,455,4.8,0
1703,bus,12,824,4.92,0
637,bus,6,944,10.18,0
1811,bus,12,226,13.13,0
244,bus,6,676,7.87,0
1185,bus,22,786,7.54,0
1039,bus,22,252,4.94,0
1302,bus,12,360,23.13,0
1046,bus,6,1110,7.36,0
1046,bus,6,1110,8.95,0
6321,train,90,284,1.06,0
107,tram,40,40,4.58,0
1056,train,90,279,18.67,0
1838,bus,12,785,10.46,0
1412,bus,22,68,8.91,0
6316,train,90,284,40.32,0
6323,train,90,284,40.43,0
1173,bus,22,64,12.39,0
1026,bus,22,873,7.43,0
688,bus,6,1111,2.89,0
1421,bus,22,70,9.51,0
1135,bus,6,86,9.02,0
1032,bus,22,237,4.18,0
1113,bus,6,964,1.38,0
1190,bus,22,94,2.93,0
603,tram,40,1142,9.48,0
1045,bus,22,228,0.05,0
1070,train,90,288,4.58,0
1051,train,90,636,0.0,0
2403,bus,12,743,7.89,0
933,bus,22,873,6.8,0
451,bus,6,938,0.26,0
1356,bus,22,123,3.86,0
1068,bus,6,56,9.2,0
232,bus,6,911,7.18,0
211,bus,6,1042,15.37,0
20,bus,17,820,9.31,0
1050,bus,22,858,4.22,0
427,bus,6,941,9.14,0
461,tram,40,28,0.26,0
1020,bus,6,678,23.71,0
20,bus,17,820,4.73,0
1906,bus,12,79,4.63,0
471,bus,6,459,7.9,0
1241,bus,22,1044,0.04,0
937,bus,22,657,11.0,0
2415,bus,12,743,5.61,0
1382,bus,22,112,7.36,0
2228,bus,12,662,11.38,0
1136,bus,22,1044,11.0,0
1901,bus,12,819,5.05,0
1271,bus,22,51,7.94,0
1019,bus,22,875,0.52,0
1056,bus,6,56,9.14,0
405,tram,40,39,0.46,0
278,bus,6,866,11.19,0
1268,bus,22,62,8.93,0
665,bus,6,239,8.02,0
1394,bus,22,244,5.06,0
2420,bus,12,774,10.12,0
1113,bus,12,662,10.11,0
1814,bus,12,354,4.67,0
422,bus,6,944,0.67,0
1414,bus,22,68,0.35,0
1089,bus,22,862,22.33,0
1089,bus,22,862,22.17,0
1070,bus,22,252,3.3,0
416,tram,40,31,4.27,0
6306,train,90,286,16.56,0
6,bus,54,927,4.8,0
1523,bus,12,819,11.3,0
1528,bus,12,785,10.55,0
1211,bus,22,1047,7.39,0
1002,bus,6,581,8.22,0
1185,bus,22,786,9.22,0
601,tram,40,1142,3.28,0
1061,train,90,280,19.24,0
1384,bus,22,112,1.13,0
465,tram,40,39,0.21,0
469,bus,6,1042,12.33,0
457,tram,40,38,10.49,0
1228,bus,22,63,5.66,0
479,bus,6,942,3.91,0
12,bus,17,878,4.42,0
477,bus,6,56,9.26,0
1346,bus,22,113,0.41,0
958,bus,22,237,7.95,0
6324,train,90,286,22.1,0
1005,bus,6,581,3.42,0
6310,train,90,284,30.47,0
943,bus,22,74,4.63,0
1002,bus,22,875,8.4,0
1913,bus,12,1109,3.8,0
424,bus,6,938,3.04,0
1272,bus,22,59,8.03,0
1006,bus,22,875,8.16,0
1413,bus,22,68,2.71,0
1703,bus,12,824,5.68,0
637,bus,6,944,9.99,0
2257,bus,12,133,9.52,0
1249,bus,22,62,2.35,0
405,bus,6,77,9.22,0
419,tram,40,496,0.72,0
2228,bus,12,662,10.04,0
427,tram,40,34,6.94,0
403,bus,6,102,3.71,0
467,tram,40,28,3.7,0
1070,bus,22,252,2.21,0
1145,bus,22,1044,7.11,0
2,bus,12,1109,1.79,0
1004,bus,6,581,13.34,0
421,bus,6,935,7.85,0
1421,bus,22,70,9.36,0
451,tram,40,28,8.28,0
1071,bus,6,581,13.53,0
1435,bus,22,74,7.06,0
2261,bus,12,138,7.0,0
1435,bus,22,74,7.86,0
1010,bus,12,810,7.11,0
121,tram,40,40,6.38,0
463,bus,6,1045,5.35,0
2225,bus,12,662,4.68,0
1050,train,90,292,9.88,0
2214,bus,12,743,2.64,0
963,bus,6,1094,11.06,0
2242,bus,12,132,6.94,0
267,bus,6,866,0.19,0
954,bus,22,875,9.33,0
1015,bus,22,1062,10.57,0
1815,bus,12,764,4.49,0
1906,bus,12,79,2.84,0
993,bus,6,445,16.39,0
930,bus,6,77,6.2,0
1402,bus,12,354,12.26,0
1426,bus,22,74,1.52,0
1103,bus,12,810,1.25,0
1257,bus,22,59,2.3,0
1090,bus,22,862,16.38,0
832,bus,6,1041,3.67,0
1436,bus,22,74,13.63,0
1116,bus,22,1108,4.71,0
1828,bus,12,1113,2.69,0
954,bus,6,864,3.45,0
1104,bus,12,664,9.74,0
1907,bus,12,857,7.6,0
622,bus,6,935,4.32,0
21,bus,17,820,8.39,0
9,bus,12,90,9.69,0
1093,bus,6,349,15.07,0
1213,bus,12,824,9.61,0
1915,bus,12,1109,4.01,0
1084,bus,6,84,10.44,0
1084,bus,6,84,7.56,0
1394,bus,22,244,4.27,0
2420,bus,12,774,10.14,0
470,bus,6,459,5.38,0
1346,bus,22,117,7.97,0
1393,bus,22,244,5.49,0
1206,bus,22,94,11.11,0
455,bus,6,938,4.78,0
6303,train,90,284,34.29,0
469,bus,6,455,13.87,0
1362,bus,22,110,1.03,0
1226,bus,22,64,4.43,0
409,bus,6,102,1.21,0
1007,bus,22,228,11.53,0
441,tram,40,992,0.0,0
1173,bus,22,64,7.71,0
432,bus,6,684,9.73,0
1433,bus,22,73,4.97,0
281,bus,6,1112,5.5,0
1245,bus,22,59,0.61,0
1522,bus,12,819,8.88,0
605,tram,40,1142,7.43,0
1435,bus,22,74,7.12,0
15,bus,12,90,8.61,0
2252,bus,12,138,2.21,0
1080,train,90,280,5.86,0
1098,bus,6,86,7.47,0
1302,bus,12,774,6.39,0
1420,bus,22,68,6.51,0
211,bus,6,1042,13.84,0
1115,bus,22,59,1.06,0
471,bus,6,459,8.09,0
10,bus,17,125,8.08,0
1121,bus,12,810,12.43,0
1160,bus,22,1072,5.17,0
1606,bus,12,1036,5.05,0
615,tram,40,1142,11.21,0
1074,bus,6,86,5.71,0
971,bus,22,70,7.54,0
430,bus,6,864,6.93,0
1011,bus,6,581,0.51,0
454,tram,40,34,1.95,0
470,bus,6,459,9.72,0
66,bus,17,98,2.16,0
17,bus,12,1074,3.62,0
286,bus,6,84,2.52,0
1136,bus,22,1044,1.66,0
665,bus,6,239,10.52,0
676,bus,6,737,9.71,0
1804,bus,12,354,6.47,0
447,bus,6,72,5.09,0
1035,train,90,636,20.32,0
1507,bus,17,71,5.81,0
472,bus,6,459,11.96,0
420,tram,40,38,8.9,0
1032,bus,22,237,5.73,0
104,tram,40,30,2.73,0
1417,bus,22,73,7.85,0
931,bus,22,228,3.81,0
695,bus,6,911,2.36,0
1133,bus,22,1072,5.33,0
